name,sku,cost,manufacturer,bullets,Image_URL,description,Specsheet_URL,Warranty_URL,Manual_URL
"SR-R36-12CB-NG 36"" Natural Gas Commercial Range with 12"" Char-Broiler Top, 4 Burners, 1 Oven - 188,000 BTU",SR-R36-12CB-NG,,STANDARD RANGE,"
                            <ul>
<li>30,000 BTU per top burner, 33,000 BTU each static oven</li>
<li>12"" x 12""cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>12"" charbroiler top</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls with metal knobs</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>“Cool-to-the-touch” front s/s deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>Meets NSF/ANSI Standards</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr36-12cb-caster_2_7278a945-e591-49db-9548-ff14a6473b8d_130x.jpg?v=1708577698,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r36-12cb-ng-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r36-12cb-ng-36-natural-gas-commercial-range-with-12-char-broiler-top-4-burners-1-oven-188-000-btu
"SR-R36-12MG-NG 36"" Natural Gas Commercial Range with 2 Burner, 12"" Griddle, 1 Oven - 153,000 BTU",SR-R36-12MG-NG,,STANDARD RANGE,"
                            <ul>
<li>12"" Griddle</li>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>
<span data-mce-fragment=""1"">LP c</span>onversion kit included</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r36-12mg-caster_1_1_130x.jpg?v=1708574221,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r36-12mg-ng-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/copy-of-sr-r36-24mg-ng-36-natural-gas-commercial-range-with-2-burner-24-griddle-1-oven-153-000-btu
"SR-R36-12MG-LP 36"" Liquid Propane Commercial Range with 4 Burner, 12"" Griddle, 1 Oven - 153,000 BTU",SR-R36-12MG-LP,,STANDARD RANGE,"
                            <ul>
<li>12"" Griddle</li>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>
<span data-mce-fragment=""1"">LP gas c</span>onversion kit included</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r36-12mg-caster_1_1_7c6fef52-3ae2-44c7-9148-43a7e29a80fe_130x.jpg?v=1708574366,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r36-12mg-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r36-12mg-lp-36-liquid-propane-commercial-range-with-4-burner-12-griddle-1-oven-153-000-btu
"SR-F4S-NG 50 lb. Deep Fryer with Solid State Digital Controls, Natural Gas 120,000 BTU",SR-F4S-NG,,STANDARD RANGE,"
                            <ul>
<li>30,000 BTU / burner</li>
<li>4 tube burner</li>
<li>Stainless Steel&nbsp;50 lb. oil capacity tank</li>
<li>Solid state digital controls, 180°F - 375°F</li>
<li>Stainless steel&nbsp;construction</li>
<li>Large cold zone to trap food particles</li>
<li>1-1/4” dia full port drain valve for fast and complete oil draining</li>
<li>Casters standard, legs optional<br>
</li>
<li>Tank is fully peened for smoother welds &amp; easy cleaning</li>
<li>Drain pipe holder attached to inside door</li>
<li>Twin nickel plated baskets</li>
<li>Melt cycle</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-f-series_deep-fryer_ab97865b-fb57-4548-857f-dd69a60fdcf0_130x.jpg?v=1715598487,"
      Keep your customers supplied with freshly fried foods using the Standard Range floor fryer. The Standard Range commercial restaurant fryer is designed to handle deep frying tasks in busy commercial establishments. Stainless steel tank makes this model easy to clean while also protecting from rust and corrosion. What's more, every unit of the Standard Range Fryer can be cleaned and wiped down by hand. Ample code zones and sloping bottoms help collect and get rid of sediment from fry-pots in order to safeguard oil quality.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-f4s-ng-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-f4s-ng-50-lb-deep-fryer-with-solid-state-digital-controls-natural-gas-120-000-btu
"SR-EG48 48"" Commercial Electric Thermostatic Countertop Griddle, 208-240V",SR-EG48,,STANDARD RANGE,"
                            <ul data-mce-fragment=""1"">
<li>208 -240 Volt Single or 3 phase power requirement</li>
<li>Temperature range of 150 to 450 degrees F</li>
<li>1“ thick steel griddle plate</li>
<li>(4)4000 Watt heating elements</li>
<li>Temperature control knob every 12”</li>
<li>All stainless steel cabinet</li>
<li>Double wall insulated sides</li>
<li>“Cool-to-the-touch” front s/s edge</li>
<li>Back and side splash guards fully welded to griddle plate</li>
<li>Adjustable stainless steel legs, non-skid feet</li>
<li>Easy to remove 3-1/4” grease drawer with “weep hole” and base</li>
<li>Grease trough is standard 4” spatula width</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/products/SR-EG48_130x.jpg?v=1655985737,"
      
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-eg-serie-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/copy-of-sr-eg36-36-commercial-electric-thermostatic-countertop-griddle-208-240v
"SR-EG36 36"" Commercial Electric Thermostatic Countertop Griddle, 208-240V",SR-EG36,,STANDARD RANGE,"
                            <ul data-mce-fragment=""1"">
<li>208 -240 Volt Single or 3 phase power requirement</li>
<li>Temperature range of 150 to 450 degrees F</li>
<li>1“ thick steel griddle plate</li>
<li>4000 Watt heating elements</li>
<li>Temperature control knob every 12”</li>
<li>All stainless steel cabinet</li>
<li>Double wall insulated sides</li>
<li>“Cool-to-the-touch” front s/s edge</li>
<li>Back and side splash guards fully welded to griddle plate</li>
<li>Adjustable stainless steel legs, non-skid feet</li>
<li>Easy to remove 3-1/4” grease drawer with “weep hole” and base</li>
<li>Grease trough is standard 4” spatula width</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/products/sr-eg36_1_1_130x.jpg?v=1652322101,"
      
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-eg-serie-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-eg36-36-commercial-electric-thermostatic-countertop-griddle-208-240v
"SR-EG24 24"" Commercial Electric Thermostatic Countertop Griddle, 208-240V",SR-EG24,,STANDARD RANGE,"
                            <ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Temperature range of 150 to 450 degrees F</li>
<li data-mce-fragment=""1"">1“ thick steel griddle plate</li>
<li data-mce-fragment=""1"">4000 Watt heating elements</li>
<li data-mce-fragment=""1"">Temperature control knob every 12”</li>
<li data-mce-fragment=""1"">All stainless steel cabinet</li>
<li data-mce-fragment=""1"">Double wall insulated sides</li>
<li data-mce-fragment=""1"">“Cool-to-the-touch” front s/s edge</li>
<li data-mce-fragment=""1"">Back and side splash guards fully welded to griddle plate</li>
<li data-mce-fragment=""1"">Adjustable stainless steel legs, non-skid feet</li>
<li data-mce-fragment=""1"">Easy to remove 3-1/4” grease drawer with “weep hole” and base</li>
<li data-mce-fragment=""1"">Grease trough is standard 4” spatula width</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/products/sr-eg24_1_2_130x.jpg?v=1652321884,"
      
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-eg-serie-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-eg24-24-commercial-electric-thermostatic-countertop-griddle-208-240v
"SR-R48-24CB-NG 48"" Natural Gas Commercial Range with 4 Burners, 24"" Char-Broiler Top, 2 Ovens - 256,000 BTU",SR-R48-24CB-NG,,STANDARD RANGE,"
                            <ul>
<li>30,000 BTU per top burner, 33,000 BTU each static oven</li>
<li>12"" x 12""cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>24"" right char-broiler</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual controls with metal knobs</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>“Cool-to-the-touch” front s/s deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>Meets NSF/ANSI Standards</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r48-24-cbcaster_130x.jpg?v=1708578475,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r48-24cb-ng-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r48-24cb-ng-48-natural-gas-commercial-range-with-4-burners-24-char-broiler-top-2-ovens-256-000-btu
"SR-R48-24CB-LP 48"" Liquid Propane Commercial Range with 4 Burners, 24"" Char-Broiler Top, 2 Ovens - 256,000 BTU",SR-R48-24CB-LP,,STANDARD RANGE,"
                            <ul>
<li>30,000 BTU per top burner, 33,000 BTU each static oven</li>
<li>12"" x 12""cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>24"" right char-broiler</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual controls with metal knobs</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>“Cool-to-the-touch” front s/s deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>Meets NSF/ANSI Standards</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r48-24-cbcaster_cbfb199e-085b-43b4-80a9-66c17f4a6541_130x.jpg?v=1708578517,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r48-24cb-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/copy-of-sr-r36-24cb-lp-36-liquid-propane-commercial-range-with-2-burner-24-charbroiler-1-oven-153-000-btu
"SR-R60-24CB-LP 60"" Liquid Propane Commercial Range with 6 Burner, 24"" Charbroiler, 2 Oven - 306,000 BTU",SR-R60-24CB-LP,,STANDARD RANGE,"
                            <ul>
<li>24"" Charbroiler</li>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>Liquid Propane conversion kit included<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r60-24cb-2_1-casters_e4cdd30a-8bfe-4618-9db1-96cef2981beb_130x.jpg?v=1708579198,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r60-24cb-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r60-24cb-p-60-liquid-propane-commercial-range-with-6-burner-24-charbroiler-2-oven-306-000-btu-1
"SR-R60-24MG-LP 60"" Liquid Propane Range with 24"" Griddle, 6 Burners, 2 Ovens - 306,000 BTU",SR-R60-24MG-LP,,STANDARD RANGE,"
                            <ul>
<li>24"" Griddle</li>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>LP gas conversion kit included</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r60-24mg-caster_130x.jpg?v=1708578181,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r60-24mg-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r60-24mg-p-60-liquid-propane-range-with-24-griddle-6-burners-2-ovens-306-000-btu
"SR-R60-24RG-LP 60"" Liquid Propane Range with 6 Burners, 24"" Raised Griddle and 2 Oven-306,000 BTU",SR-R60-24RG-LP,,STANDARD RANGE,"
                            <ul>
<li>24"" Charbroiler</li>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>LP gas conversion kit included<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r60-24rg-caster_d868f3b4-9604-49c4-a06c-abc68ba221c4_130x.jpg?v=1708578100,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r60-24rg-lp-series-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r60-24rg-lp-60-liquid-propane-range-with-6-burners-24-raised-griddle-and-2-oven-306-000-btu
"SR-R60-LP 60"" Liquid Propane Commercial Range with 10 Burner, 2 Oven - 366,000 BTU",SR-R60-LP,,STANDARD RANGE,"
                            <ul>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>LP gas conversion kit included</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r60-caster_9740e62d-ffcf-458c-97e3-afee44ab1a92_130x.jpg?v=1708577973,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r60-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r60-n-60-liquid-propane-commercial-range-with-10-burner-2-oven-366-000-btu
"SR-R48-24MG-LP 48"" Liquid Propane Commercial Range with 4 Burner, 24"" Griddle, 2 Oven - 246,000 BTU",SR-R48-24MG-LP,,STANDARD RANGE,"
                            <ul>
<li>24"" Griddle</li>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>
<span data-mce-fragment=""1"">LP gas c</span>onversion kit included</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r48-24mg-caster_130x.jpg?v=1708578351,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r48-24mg-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r48-24mg-p-48-liquid-propane-commercial-range-with-4-burner-24-griddle-2-oven-246-000-btu
"SR-R48-LP 48"" Liquid Propane Commercial Range with 8 Burner, 2 Oven - 306,000 BTU",SR-R48-LP,,STANDARD RANGE,"
                            <ul>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>
<span data-mce-fragment=""1"">LP gas c</span>onversion kit included</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r48-caster_130x.jpg?v=1708577779,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r48-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r48-p-48-liquid-propane-commercial-range-with-8-burner-2-oven-306-000-btu
"SR-R36-24MG-LP 36"" Liquid Propane Commercial Range with 2 Burner, 24"" Griddle, 1 Oven - 153,000 BTU",SR-R36-24MG-LP,,STANDARD RANGE,"
                            <ul>
<li>24"" Griddle</li>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>
<span data-mce-fragment=""1"">LP gas c</span>onversion kit included</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r36-24mg-caster_1_1_130x.jpg?v=1708574514,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r36-24mg-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r36-24mg-p-36-liquid-propane-commercial-range-with-2-burner-24-griddle-1-oven-153-000-btu
"SR-R36-24CB-LP 36"" Liquid Propane Commercial Range with 2 Burner, 24"" Charbroiler, 1 Oven - 163,000 BTU",SR-R36-24CB-LP,,STANDARD RANGE,"
                            <ul>
<li>24"" Charbroiler</li>
<li>30,000 BTU per top burner</li>
<li>12” x 12” cast iron grates with aeration bowl</li>
<li>Standing pilot light for individual burners</li>
<li>33,000 BTU each static oven</li>
<li>Oven interior side guides &amp; bottom porcelain coated</li>
<li>Oven thermostat adjusts from 200°F - 500°F</li>
<li>Manual gas controls</li>
<li>Stainless steel front, back riser, and lift off shelf</li>
<li>Stainless steel legs standard</li>
<li>“Cool-to-the-touch” front S/S deck</li>
<li>Flue located on back of unit for ample ventilation</li>
<li>Easy to remove full width crumb tray</li>
<li>Range is fully serviceable from the front</li>
<li>LP gas kit included</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/sr-r36-24cb-caster_1_1_cbb4bcd6-d28b-4f4b-afae-797be93ce89f_130x.jpg?v=1708577551,"
      The Standard Range commercial gas range is everything you need to streamline cooking operations in your Kitchen. It features 30,000 BTU/hr burners that are operated independently so you can simultaneously execute multiple cooking tasks. Each burner has a heavy duty cast iron grate that conveniently supports your fry pans, sauce pans, and other commercial cookware. With a 200F to 500F adjustable temperature range, you have enough leeway to accommodate any recipe in your oven - whether you are looking to bake a cake or roast a chicken.
    ",https://usr-content.s3.us-east-2.amazonaws.com/standard-range/sr-r36-24cb-lp-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/standard-range/standard-range-warranty.pdf,https://usrbrands.com/products/sr-r36-24cb-p-36-liquid-propane-commercial-range-with-2-burner-24-charbroiler-1-oven-153-000-btu
